id;type;vmSetp;vaSetp;vmR;vmMin;vmMax;substation;coordID;subnet;voltLvl
LV1.110 Bus 7_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_132;LV1.110;7
LV1.110 Bus 8_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_133;LV1.110;7
LV1.110 Bus 8_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_133;LV1.110;7
LV1.110 Bus 9_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_134;LV1.110;7
LV1.110 Bus 9_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_134;LV1.110;7
LV1.110 Bus 10_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_135;LV1.110;7
LV1.110 Bus 10_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_135;LV1.110;7
LV1.110 Bus 11_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_136;LV1.110;7
LV1.110 Bus 11_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_136;LV1.110;7
LV1.110 Bus 12_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_137;LV1.110;7
LV1.110 Bus 12_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_137;LV1.110;7
LV1.110 Bus 13_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_138;LV1.110;7
LV1.110 Bus 14_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_139;LV1.110;7
LV1.110 Bus 14_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_139;LV1.110;7
MV1.101 Bus 27_1;auxiliary;NULL;NULL;20;0.965;1.055;NULL;coord_5573;LV1.110;5
LV1.111 Bus 1_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_140;LV1.111;7
LV1.111 Bus 2_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_141;LV1.111;7
LV1.111 Bus 2_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_141;LV1.111;7
LV1.111 Bus 3_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_142;LV1.111;7
LV1.111 Bus 4_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_143;LV1.111;7
LV1.111 Bus 4_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_143;LV1.111;7
LV1.111 Bus 4_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_143;LV1.111;7
LV1.111 Bus 4_4;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_143;LV1.111;7
LV1.111 Bus 4_5;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_143;LV1.111;7
LV1.111 Bus 5_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_144;LV1.111;7
LV1.111 Bus 6_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_145;LV1.111;7
LV1.111 Bus 6_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_145;LV1.111;7
LV1.111 Bus 7_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_146;LV1.111;7
LV1.111 Bus 7_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_146;LV1.111;7
LV1.111 Bus 8_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_147;LV1.111;7
LV1.111 Bus 8_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_147;LV1.111;7
LV1.111 Bus 9_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_148;LV1.111;7
LV1.111 Bus 9_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_148;LV1.111;7
LV1.111 Bus 10_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_149;LV1.111;7
LV1.111 Bus 10_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_149;LV1.111;7
LV1.111 Bus 11_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_150;LV1.111;7
LV1.111 Bus 11_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_150;LV1.111;7
LV1.111 Bus 12_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_151;LV1.111;7
LV1.111 Bus 12_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_151;LV1.111;7
LV1.111 Bus 13_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_152;LV1.111;7
LV1.111 Bus 14_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_153;LV1.111;7
LV1.111 Bus 14_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_153;LV1.111;7
MV1.101 Bus 28_1;auxiliary;NULL;NULL;20;0.965;1.055;NULL;coord_5574;LV1.111;5
LV1.112 Bus 1_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_154;LV1.112;7
LV1.112 Bus 2_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_155;LV1.112;7
LV1.112 Bus 2_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_155;LV1.112;7
LV1.112 Bus 3_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_156;LV1.112;7
LV1.112 Bus 4_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_157;LV1.112;7
LV1.112 Bus 4_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_157;LV1.112;7
LV1.112 Bus 4_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_157;LV1.112;7
LV1.112 Bus 4_4;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_157;LV1.112;7
LV1.112 Bus 4_5;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_157;LV1.112;7
LV1.112 Bus 5_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_158;LV1.112;7
LV1.112 Bus 6_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_159;LV1.112;7
LV1.112 Bus 6_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_159;LV1.112;7
LV1.112 Bus 7_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_160;LV1.112;7
LV1.112 Bus 7_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_160;LV1.112;7
LV1.112 Bus 8_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_161;LV1.112;7
LV1.112 Bus 8_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_161;LV1.112;7
LV1.112 Bus 9_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_162;LV1.112;7
LV1.112 Bus 9_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_162;LV1.112;7
LV1.112 Bus 10_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_163;LV1.112;7
LV1.112 Bus 10_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_163;LV1.112;7
LV1.112 Bus 11_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_164;LV1.112;7
LV1.112 Bus 11_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_164;LV1.112;7
LV1.112 Bus 12_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_165;LV1.112;7
LV1.112 Bus 12_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_165;LV1.112;7
LV1.112 Bus 13_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_166;LV1.112;7
LV1.112 Bus 14_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_167;LV1.112;7
LV1.112 Bus 14_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_167;LV1.112;7
MV1.101 Bus 29_1;auxiliary;NULL;NULL;20;0.965;1.055;NULL;coord_5575;LV1.112;5
LV1.113 Bus 1_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_168;LV1.113;7
LV1.113 Bus 2_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_169;LV1.113;7
LV1.113 Bus 2_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_169;LV1.113;7
LV1.113 Bus 3_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_170;LV1.113;7
LV1.113 Bus 4_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_171;LV1.113;7
LV1.113 Bus 4_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_171;LV1.113;7
LV1.113 Bus 4_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_171;LV1.113;7
LV1.113 Bus 4_4;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_171;LV1.113;7
LV1.113 Bus 4_5;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_171;LV1.113;7
LV1.113 Bus 5_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_172;LV1.113;7
LV1.113 Bus 6_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_173;LV1.113;7
LV1.113 Bus 6_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_173;LV1.113;7
LV1.113 Bus 7_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_174;LV1.113;7
LV1.113 Bus 7_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_174;LV1.113;7
LV1.113 Bus 8_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_175;LV1.113;7
LV1.113 Bus 8_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_175;LV1.113;7
LV1.113 Bus 9_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_176;LV1.113;7
LV1.113 Bus 9_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_176;LV1.113;7
LV1.113 Bus 10_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_177;LV1.113;7
LV1.113 Bus 10_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_177;LV1.113;7
LV1.113 Bus 11_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_178;LV1.113;7
LV1.113 Bus 11_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_178;LV1.113;7
LV1.113 Bus 12_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_179;LV1.113;7
LV1.113 Bus 12_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_179;LV1.113;7
LV1.113 Bus 13_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_180;LV1.113;7
LV1.113 Bus 14_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_181;LV1.113;7
LV1.113 Bus 14_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_181;LV1.113;7
MV1.101 Bus 30_1;auxiliary;NULL;NULL;20;0.965;1.055;NULL;coord_5576;LV1.113;5
LV1.114 Bus 1_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_182;LV1.114;7
LV1.114 Bus 2_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_183;LV1.114;7
LV1.114 Bus 2_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_183;LV1.114;7
LV1.114 Bus 3_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_184;LV1.114;7
LV1.114 Bus 4_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_185;LV1.114;7
LV1.114 Bus 4_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_185;LV1.114;7
LV1.114 Bus 4_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_185;LV1.114;7
LV1.114 Bus 4_4;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_185;LV1.114;7
LV1.114 Bus 4_5;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_185;LV1.114;7
LV1.114 Bus 5_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_186;LV1.114;7
LV1.114 Bus 6_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_187;LV1.114;7
LV1.114 Bus 6_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_187;LV1.114;7
LV1.114 Bus 7_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_188;LV1.114;7
LV1.114 Bus 7_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_188;LV1.114;7
LV1.114 Bus 8_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_189;LV1.114;7
LV1.114 Bus 8_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_189;LV1.114;7
LV1.114 Bus 9_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_190;LV1.114;7
LV1.114 Bus 9_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_190;LV1.114;7
LV1.114 Bus 10_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_191;LV1.114;7
LV1.114 Bus 10_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_191;LV1.114;7
LV1.114 Bus 11_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_192;LV1.114;7
LV1.114 Bus 11_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_192;LV1.114;7
LV1.114 Bus 12_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_193;LV1.114;7
LV1.114 Bus 12_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_193;LV1.114;7
LV1.114 Bus 13_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_194;LV1.114;7
LV1.114 Bus 14_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_195;LV1.114;7
LV1.114 Bus 14_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_195;LV1.114;7
MV1.101 Bus 40_1;auxiliary;NULL;NULL;20;0.965;1.055;NULL;coord_5577;LV1.114;5
LV1.115 Bus 1_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_196;LV1.115;7
LV1.115 Bus 2_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_197;LV1.115;7
LV1.115 Bus 2_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_197;LV1.115;7
LV1.115 Bus 3_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_198;LV1.115;7
LV1.115 Bus 4_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_199;LV1.115;7
LV1.115 Bus 4_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_199;LV1.115;7
LV1.115 Bus 4_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_199;LV1.115;7
LV1.115 Bus 4_4;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_199;LV1.115;7
LV1.115 Bus 4_5;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_199;LV1.115;7
LV1.115 Bus 5_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_200;LV1.115;7
LV1.115 Bus 6_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_201;LV1.115;7
LV1.115 Bus 6_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_201;LV1.115;7
LV1.115 Bus 7_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_202;LV1.115;7
LV1.115 Bus 7_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_202;LV1.115;7
LV1.115 Bus 8_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_203;LV1.115;7
LV1.115 Bus 8_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_203;LV1.115;7
LV1.115 Bus 9_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_204;LV1.115;7
LV1.115 Bus 9_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_204;LV1.115;7
LV1.115 Bus 10_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_205;LV1.115;7
LV1.115 Bus 10_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_205;LV1.115;7
LV1.115 Bus 11_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_206;LV1.115;7
LV1.115 Bus 11_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_206;LV1.115;7
LV1.115 Bus 12_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_207;LV1.115;7
LV1.115 Bus 12_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_207;LV1.115;7
LV1.115 Bus 13_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_208;LV1.115;7
LV1.115 Bus 14_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_209;LV1.115;7
LV1.115 Bus 14_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_209;LV1.115;7
MV1.101 Bus 41_1;auxiliary;NULL;NULL;20;0.965;1.055;NULL;coord_5578;LV1.115;5
LV1.116 Bus 1_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_210;LV1.116;7
LV1.116 Bus 2_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_211;LV1.116;7
LV1.116 Bus 2_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_211;LV1.116;7
LV1.116 Bus 3_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_212;LV1.116;7
LV1.116 Bus 4_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_213;LV1.116;7
LV1.116 Bus 4_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_213;LV1.116;7
LV1.116 Bus 4_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_213;LV1.116;7
LV1.116 Bus 4_4;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_213;LV1.116;7
LV1.116 Bus 4_5;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_213;LV1.116;7
LV1.116 Bus 5_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_214;LV1.116;7
LV1.116 Bus 6_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_215;LV1.116;7
LV1.116 Bus 6_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_215;LV1.116;7
LV1.116 Bus 7_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_216;LV1.116;7
LV1.116 Bus 7_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_216;LV1.116;7
LV1.116 Bus 8_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_217;LV1.116;7
LV1.116 Bus 8_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_217;LV1.116;7
LV1.116 Bus 9_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_218;LV1.116;7
LV1.116 Bus 9_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_218;LV1.116;7
LV1.116 Bus 10_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_219;LV1.116;7
LV1.116 Bus 10_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_219;LV1.116;7
LV1.116 Bus 11_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_220;LV1.116;7
LV1.116 Bus 11_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_220;LV1.116;7
LV1.116 Bus 12_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_221;LV1.116;7
LV1.116 Bus 12_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_221;LV1.116;7
LV1.116 Bus 13_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_222;LV1.116;7
LV1.116 Bus 14_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_223;LV1.116;7
LV1.116 Bus 14_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_223;LV1.116;7
MV1.101 Bus 43_1;auxiliary;NULL;NULL;20;0.965;1.055;NULL;coord_5579;LV1.116;5
LV1.117 Bus 1_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_224;LV1.117;7
LV1.117 Bus 2_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_225;LV1.117;7
LV1.117 Bus 2_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_225;LV1.117;7
LV1.117 Bus 3_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_226;LV1.117;7
LV1.117 Bus 4_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_227;LV1.117;7
LV1.117 Bus 4_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_227;LV1.117;7
LV1.117 Bus 4_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_227;LV1.117;7
LV1.117 Bus 4_4;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_227;LV1.117;7
LV1.117 Bus 4_5;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_227;LV1.117;7
LV1.117 Bus 5_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_228;LV1.117;7
LV1.117 Bus 6_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_229;LV1.117;7
LV1.117 Bus 6_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_229;LV1.117;7
LV1.117 Bus 7_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_230;LV1.117;7
LV1.117 Bus 7_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_230;LV1.117;7
LV1.117 Bus 8_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_231;LV1.117;7
LV1.117 Bus 8_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_231;LV1.117;7
LV1.117 Bus 9_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_232;LV1.117;7
LV1.117 Bus 9_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_232;LV1.117;7
LV1.117 Bus 10_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_233;LV1.117;7
LV1.117 Bus 10_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_233;LV1.117;7
LV1.117 Bus 11_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_234;LV1.117;7
LV1.117 Bus 11_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_234;LV1.117;7
LV1.117 Bus 12_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_235;LV1.117;7
LV1.117 Bus 12_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_235;LV1.117;7
LV1.117 Bus 13_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_236;LV1.117;7
LV1.117 Bus 14_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_237;LV1.117;7
LV1.117 Bus 14_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_237;LV1.117;7
MV1.101 Bus 44_1;auxiliary;NULL;NULL;20;0.965;1.055;NULL;coord_5580;LV1.117;5
LV1.118 Bus 1_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_238;LV1.118;7
LV1.118 Bus 2_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_239;LV1.118;7
LV1.118 Bus 2_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_239;LV1.118;7
LV1.118 Bus 3_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_240;LV1.118;7
LV1.118 Bus 4_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_241;LV1.118;7
LV1.118 Bus 4_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_241;LV1.118;7
LV1.118 Bus 4_3;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_241;LV1.118;7
LV1.118 Bus 4_4;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_241;LV1.118;7
LV1.118 Bus 4_5;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_241;LV1.118;7
LV1.118 Bus 5_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_242;LV1.118;7
LV1.118 Bus 6_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_243;LV1.118;7
LV1.118 Bus 6_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_243;LV1.118;7
LV1.118 Bus 7_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_244;LV1.118;7
LV1.118 Bus 7_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_244;LV1.118;7
LV1.118 Bus 8_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_245;LV1.118;7
LV1.118 Bus 8_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_245;LV1.118;7
LV1.118 Bus 9_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_246;LV1.118;7
LV1.118 Bus 9_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_246;LV1.118;7
LV1.118 Bus 10_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_247;LV1.118;7
LV1.118 Bus 10_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_247;LV1.118;7
LV1.118 Bus 11_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_248;LV1.118;7
LV1.118 Bus 11_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_248;LV1.118;7
LV1.118 Bus 12_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_249;LV1.118;7
LV1.118 Bus 12_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_249;LV1.118;7
LV1.118 Bus 13_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_250;LV1.118;7
LV1.118 Bus 14_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_251;LV1.118;7
LV1.118 Bus 14_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_251;LV1.118;7
MV1.101 Bus 45_1;auxiliary;NULL;NULL;20;0.965;1.055;NULL;coord_5581;LV1.118;5
LV1.119 Bus 1_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_252;LV1.119;7
LV1.119 Bus 2_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_253;LV1.119;7
LV1.119 Bus 2_2;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_253;LV1.119;7
LV1.119 Bus 3_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_254;LV1.119;7
LV1.119 Bus 4_1;auxiliary;NULL;NULL;0.4;0.9;1.1;NULL;coord_255;LV1.119;7
